0.0,33095748.0,16547908.0,206956.0,13254708.0,181212.0,80.0,88.0,88.0,64.0,64.0,104.0,104.0,88.0,88.0,144.0
33095692.0,0.0,206852.0,16547844.0,181124.0,13254660.0,0.0,0.0,0.0,33095684.0,0.0,206852.0,0.0,181124.0,0.0,0.0
16547852.0,206860.0,0.0,33095684.0,0.0,0.0,11583492.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
206860.0,16547852.0,33095692.0,0.0,0.0,0.0,0.0,16547844.0,0.0,206852.0,0.0,33095684.0,0.0,0.0,0.0,206852.0
16531468.0,206732.0,0.0,0.0,0.0,33095684.0,13238276.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
206732.0,16531468.0,0.0,0.0,33095692.0,0.0,0.0,9928708.0,9928708.0,206724.0,0.0,0.0,0.0,33095684.0,0.0,258564.0
0.0,0.0,11583500.0,0.0,13238284.0,0.0,0.0,23166980.0,23166980.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,16547852.0,0.0,9928716.0,23166988.0,0.0,26509316.0,0.0,0.0,206852.0,0.0,129284.0,0.0,23166980.0
0.0,0.0,0.0,0.0,0.0,9928716.0,23166988.0,33062924.0,0.0,0.0,0.0,0.0,0.0,129284.0,0.0,23166980.0
0.0,33095692.0,0.0,206860.0,0.0,181132.0,0.0,0.0,0.0,0.0,33095684.0,16547844.0,206852.0,13254660.0,181124.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33095692.0,0.0,206852.0,16547844.0,181124.0,13254660.0,0.0
0.0,206860.0,0.0,33095692.0,0.0,0.0,0.0,206860.0,0.0,16547852.0,206860.0,0.0,33095684.0,0.0,0.0,11583492.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,206860.0,16547852.0,33095692.0,0.0,0.0,0.0,0.0
0.0,206732.0,0.0,0.0,0.0,33095692.0,0.0,129292.0,129292.0,16531468.0,206732.0,0.0,0.0,0.0,33095684.0,13238276.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,206732.0,16531468.0,0.0,0.0,33095692.0,0.0,0.0
0.0,0.0,0.0,206860.0,0.0,258572.0,0.0,23166988.0,23166988.0,0.0,0.0,11583500.0,0.0,13238284.0,0.0,0.0
