0.0,16121856.0,0.0,0.0,0.0,16121856.0,0.0,0.0,0.0,371200.0,0.0,0.0,0.0,0.0,0.0,0.0
16121856.0,0.0,16121856.0,0.0,0.0,371200.0,0.0,0.0,0.0,16121856.0,371200.0,0.0,0.0,0.0,0.0,0.0
0.0,16121856.0,0.0,16121856.0,0.0,0.0,0.0,0.0,0.0,371200.0,16121856.0,0.0,0.0,371200.0,0.0,0.0
0.0,0.0,16121856.0,0.0,16121856.0,0.0,0.0,0.0,0.0,0.0,371200.0,0.0,0.0,16121856.0,371200.0,0.0
0.0,0.0,0.0,16121856.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,371200.0,16121856.0,0.0
16121856.0,371200.0,0.0,0.0,0.0,0.0,16121856.0,0.0,0.0,16121856.0,0.0,371200.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,16121856.0,0.0,16121856.0,0.0,371200.0,0.0,16121856.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,16121856.0,0.0,16121856.0,0.0,0.0,371200.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,16121856.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
371200.0,16121856.0,371200.0,0.0,0.0,16121856.0,371200.0,0.0,0.0,0.0,16121856.0,16121856.0,371200.0,0.0,0.0,0.0
0.0,371200.0,16121856.0,371200.0,0.0,0.0,0.0,0.0,0.0,16121856.0,0.0,371200.0,16121856.0,16121856.0,0.0,371200.0
0.0,0.0,0.0,0.0,0.0,371200.0,16121856.0,371200.0,0.0,16121856.0,371200.0,0.0,16121856.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,371200.0,16121856.0,16121856.0,0.0,371200.0,0.0,16121856.0
0.0,0.0,371200.0,16121856.0,371200.0,0.0,0.0,0.0,0.0,0.0,16121856.0,0.0,371200.0,0.0,16121856.0,16121856.0
0.0,0.0,0.0,371200.0,16121856.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16121856.0,0.0,371200.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,371200.0,0.0,16121856.0,16121856.0,371200.0,0.0
