0,64,72,5.173155971519907e-09
1,64,79,1.6792926476215537e-05
2,64,80,0.00033222524964697997
3,64,81,1.7485267183737286e-05
4,64,95,1.728696287149569e-05
5,64,96,5.173155971519907e-09
6,64,127,1.0434255594555653e-05
7,64,128,5.173155971519907e-09
8,64,191,2.2917943146495108e-05
9,64,192,0.0006312233184888876
10,64,193,3.322200764910084e-05
11,64,208,3.322200764910084e-05
12,64,209,1.7485267183737285e-06
13,64,319,2.441643399291204e-05
14,64,320,5.173155971519907e-09
15,64,575,1.1403360146553716e-05
16,65,78,1.66273854851269e-05
17,65,80,1.7485267183737286e-05
18,65,81,0.00033222007649100845
19,65,82,1.7485267183737286e-05
20,65,94,1.7670638606050082e-05
21,65,126,1.0175597795979657e-05
22,65,190,2.341629050508486e-05
23,65,192,3.322200764910084e-05
24,65,193,0.0006312181453329161
25,65,194,3.322200764910084e-05
26,65,208,1.7485267183737285e-06
27,65,209,3.322200764910084e-05
28,65,210,1.7485267183737285e-06
29,65,318,2.4715614846598276e-05
30,65,574,1.1322314036333236e-05
31,66,77,1.6850693384564178e-05
32,66,81,1.7485267183737286e-05
33,66,82,0.00033222007649100845
34,66,83,1.7485267183737286e-05
35,66,93,1.7496475688342245e-05
36,66,125,1.0334241245772934e-05
37,66,189,2.338438937659382e-05
38,66,193,3.322200764910084e-05
39,66,194,0.0006312181453329161
40,66,195,3.322200764910084e-05
41,66,209,1.7485267183737285e-06
42,66,210,3.322200764910084e-05
43,66,211,1.7485267183737285e-06
44,66,317,2.459318348860564e-05
45,66,573,1.11395291920062e-05
46,67,76,1.66446293383653e-05
47,67,82,1.7485267183737286e-05
48,67,83,0.00033222007649100845
49,67,84,1.7485267183737286e-05
50,67,92,1.7128319421702412e-05
51,67,124,1.0357520447644775e-05
52,67,188,2.2968812513548387e-05
53,67,194,3.322200764910084e-05
54,67,195,0.0006312181453329161
55,67,196,3.322200764910084e-05
56,67,210,1.7485267183737285e-06
57,67,211,3.322200764910084e-05
58,67,212,1.7485267183737285e-06
59,67,316,2.4878569259701153e-05
60,67,572,1.1424052770439795e-05
61,68,75,1.6822241026720818e-05
62,68,83,1.7485267183737286e-05
63,68,84,0.00033222007649100845
64,68,85,1.7485267183737286e-05
65,68,91,1.7117973109759374e-05
66,68,123,1.000402145625758e-05
67,68,187,2.3274028715868063e-05
68,68,195,3.322200764910084e-05
69,68,196,0.0006312181453329161
70,68,197,3.322200764910084e-05
71,68,211,1.7485267183737285e-06
72,68,212,3.322200764910084e-05
73,68,213,1.7485267183737285e-06
74,68,315,2.4571628672057638e-05
75,68,571,1.1433536889720914e-05
76,69,74,1.671532913664274e-05
77,69,84,1.7485267183737286e-05
78,69,85,0.00033222007649100845
79,69,86,1.7485267183737286e-05
80,69,90,1.7485267183737286e-05
81,69,122,1.0223018392385256e-05
82,69,186,2.338697595457958e-05
83,69,196,3.322200764910084e-05
84,69,197,0.0006312181453329161
85,69,198,3.322200764910084e-05
86,69,212,1.7485267183737285e-06
87,69,213,3.322200764910084e-05
88,69,214,1.7485267183737285e-06
89,69,314,2.4690611259402597e-05
90,69,570,1.1085211054305241e-05
91,70,73,1.6722226677938098e-05
92,70,85,1.7485267183737286e-05
93,70,86,0.00033222007649100845
94,70,87,1.7485267183737286e-05
95,70,89,1.7502511036975686e-05
96,70,121,1.0402354466064614e-05
97,70,185,2.3111936495427104e-05
98,70,197,3.322200764910084e-05
99,70,198,0.0006312181453329161
100,70,199,3.322200764910084e-05
101,70,213,1.7485267183737285e-06
102,70,214,3.322200764910084e-05
103,70,215,1.7485267183737285e-06
104,70,313,2.4757862287032356e-05
105,70,569,1.1457678284254674e-05
106,71,72,0.00035538805550946036
107,71,86,1.7485267183737286e-05
108,71,87,0.00033222007649100845
109,71,88,3.479982022041442e-05
110,71,120,1.0364417988940134e-05
111,71,184,2.3336106587526303e-05
112,71,198,3.322200764910084e-05
113,71,199,0.0006312181453329161
114,71,200,3.322200764910084e-05
115,71,214,1.7485267183737285e-06
116,71,215,3.322200764910084e-05
117,71,216,1.7485267183737285e-06
118,71,312,2.4871671718405795e-05
119,71,568,1.1422328385115954e-05
120,72,64,1.724385323839969e-09
121,72,71,0.00035551307344543876
122,72,87,3.46782510550837e-05
123,72,88,0.00033222007649100845
124,72,89,1.7485267183737286e-05
125,72,119,9.946254547908941e-06
126,72,183,2.3573209569554296e-05
127,72,199,3.322200764910084e-05
128,72,200,0.0006312181453329161
129,72,201,3.322200764910084e-05
130,72,215,1.7485267183737285e-06
131,72,216,3.322200764910084e-05
132,72,217,1.7485267183737285e-06
133,72,311,2.4887191186320353e-05
134,72,567,1.112314753142972e-05
135,73,70,1.661272820987426e-05
136,73,86,1.740766984416449e-05
137,73,88,1.7485267183737286e-05
138,73,89,0.00033222007649100845
139,73,90,1.7485267183737286e-05
140,73,118,1.0454086025779812e-05
141,73,182,2.3232643468095902e-05
142,73,200,3.322200764910084e-05
143,73,201,0.0006312181453329161
144,73,202,3.322200764910084e-05
145,73,216,1.7485267183737285e-06
146,73,217,3.322200764910084e-05
147,73,218,1.7485267183737285e-06
148,73,310,2.4844081553224353e-05
149,73,566,1.1163670586539959e-05
150,74,69,1.6538579640949144e-05
151,74,85,1.7757720064904e-05
152,74,89,1.7485267183737286e-05
153,74,90,0.00033222007649100845
154,74,91,1.7485267183737286e-05
155,74,117,1.0471329879018213e-05
156,74,181,2.332662246824518e-05
157,74,201,3.322200764910084e-05
158,74,202,0.0006312181453329161
159,74,203,3.322200764910084e-05
160,74,217,1.7485267183737285e-06
161,74,218,3.322200764910084e-05
162,74,219,1.7485267183737285e-06
163,74,309,2.4734583085160515e-05
164,74,565,1.1588731568866512e-05
165,75,68,1.682051664139698e-05
166,75,84,1.736887117437809e-05
167,75,90,1.7485267183737286e-05
168,75,91,0.00033222007649100845
169,75,92,1.7485267183737286e-05
170,75,116,1.0159216135403178e-05
171,75,180,2.341715269774678e-05
172,75,202,3.322200764910084e-05
173,75,203,0.0006312181453329161
174,75,204,3.322200764910084e-05
175,75,218,1.7485267183737285e-06
176,75,219,3.322200764910084e-05
177,75,220,1.7485267183737285e-06
178,75,308,2.4871671718405795e-05
179,75,564,1.1441296623678195e-05
180,76,67,1.6873110393774098e-05
181,76,83,1.720074360530369e-05
182,76,91,1.7485267183737286e-05
183,76,92,0.00033222007649100845
184,76,93,1.7485267183737286e-05
185,76,115,1.0419598319303012e-05
186,76,179,2.3195569183633345e-05
187,76,203,3.322200764910084e-05
188,76,204,0.0006312181453329161
189,76,205,3.322200764910084e-05
